id,category_id,question_code,question_number,question_text,check_box,max_select,block_number,block_text,option_select,option_code,option_text,response_message,companion_advice,tone_tag,next_question_id,version
689,6,6_32,32,What are you building right now that gives you energy or pride?,FALSE,NULL,1,Real Me & Summer Vibes,OTHER,6_32_OTHER,Or you’re working on your own kind of spark:,,,,,1
690,6,6_33,33,What helps you feel like you’re moving in a direction that matters?,TRUE,,8,Inspiration & Direction,A,6_33_A,"A. Working on a skill or goal, even when it’s slow.",A. You’re building something real—and it shows up in quiet ways.,Keep going. Small steps build momentum you’ll thank yourself for later.,progress-trust,,1
691,6,6_33,33,What helps you feel like you’re moving in a direction that matters?,TRUE,NULL,8,Inspiration & Direction,B,6_33_B,B. Doing something meaningful for someone else. ,B. Helping isn’t a detour—it’s part of your path.,"You’re growing roots in others, not just in yourself. That matters.",purpose-through-giving,,1
692,6,6_33,33,What helps you feel like you’re moving in a direction that matters?,TRUE,NULL,8,Inspiration & Direction,C,6_33_C,"C. Just showing up for what I care about, even if I’m tired. ",C. That’s strength without the spotlight.,Keep choosing what you care about. That’s what direction is.,commitment,,1
693,6,6_33,33,What helps you feel like you’re moving in a direction that matters?,TRUE,NULL,8,Inspiration & Direction,D,6_33_D,D. I don’t know yet—but I want to find it.,D. That honesty is brave. Direction starts with asking.,Try noticing what gives you peace or energy. That’s your inner compass.,open-seeking,,1
694,6,6_33,33,What helps you feel like you’re moving in a direction that matters?,TRUE,NULL,8,Inspiration & Direction,OTHER,6_33_OTHER,Other,,,,,1
695,6,6_34,34,"After homework, who do you usually spend time with?",FALSE,,7,Outside Looking In,A,6_34_A,A. Mostly just myself. ,"A. Spending time alone can mean a lot of things—freedom, creativity, peace—or sometimes, a little ache.","Trust how it feels to you. If it feeds you, cherish it. If it hurts, it’s okay to want more connection.",Alone,,1
696,6,6_34,34,"After homework, who do you usually spend time with?",FALSE,NULL,7,Outside Looking In,B,6_34_B,B. Mostly family. I hang out with them more than friends.,"B. Family can be a real anchor, even if it’s different from having friends your age.","Those bonds matter. And as you grow, your circle can grow too—without losing where you started.",Family or casual,,1
697,6,6_34,34,"After homework, who do you usually spend time with?",FALSE,NULL,7,Outside Looking In,C,6_34_C,C. I spend time with friends in person or texting.,C. Having people to reach for—or who reach for you—is a treasure.,"Hold those connections with care. And when you have extra room, look around: someone else might be hoping for a hand too.",Friends,,1
698,6,6_34,34,"After homework, who do you usually spend time with?",FALSE,NULL,7,Outside Looking In,OTHER,6_34_OTHER,Other,,,,,1
699,6,6_35,35,When someone talks behind your back,TRUE,,7,Outside Looking In,A,6_35_A,A. I confronted them.,,,,,1
700,6,6_35,35,When someone talks behind your back,TRUE,NULL,7,Outside Looking In,B,6_35_B,B. I talked to a friend I trust.,,,,,1
701,6,6_35,35,When someone talks behind your back,TRUE,NULL,7,Outside Looking In,C,6_35_C,C. I tried to let it go—but it still bugs me. ,,,,,1
702,6,6_35,35,When someone talks behind your back,TRUE,NULL,7,Outside Looking In,D,6_35_D,D. I drafted a 17-point PowerPoint titled “What I Would’ve Said If I Were Petty.”,,,,,1
703,6,6_35,35,When someone talks behind your back,TRUE,NULL,7,Outside Looking In,OTHER,6_35_OTHER,Other,,,,,1
704,6,6_36,36,When a teacher/adult treated you unfairly,TRUE,,7,Outside Looking In,A,6_36_A,A. I stayed quiet but felt angry.,,,,,1
705,6,6_36,36,When a teacher/adult treated you unfairly,TRUE,NULL,7,Outside Looking In,B,6_36_B,B. I talked to someone afterward. ,,,,,1
706,6,6_36,36,When a teacher/adult treated you unfairly,TRUE,NULL,7,Outside Looking In,C,6_36_C,C. I still don’t know what I did wrong.,,,,,1
707,6,6_36,36,When a teacher/adult treated you unfairly,TRUE,NULL,7,Outside Looking In,D,6_36_D,D. I imagined winning an award and accidentally forgetting to thank them.,,,,,1
708,6,6_36,36,When a teacher/adult treated you unfairly,TRUE,NULL,7,Outside Looking In,OTHER,6_36_OTHER,Other,,,,,1
709,6,6_37,37,"When you feel disappointed, what helps you stay grounded?",TRUE,,7,Outside Looking In,A,6_37_A,A. Doing something I’m good at—it reminds me who I am.,"A. That’s confidence that comes from action, not approval.",Keep practicing. Skill builds self-worth in a way likes never could.,self-renewal,,1
710,6,6_37,37,"When you feel disappointed, what helps you stay grounded?",TRUE,NULL,7,Outside Looking In,B,6_37_B,B. Talking to someone who reminds me what matters.,B. That voice outside you strengthens the voice inside you.,"Keep those people close. And if you don’t have one now, be that voice for yourself.",values-anchor,,1
711,6,6_37,37,"When you feel disappointed, what helps you stay grounded?",TRUE,NULL,7,Outside Looking In,C,6_37_C,"C. Remembering this is temporary, but what I’m working on isn’t.",C. That’s perspective. You’re already thinking beyond the moment.,Write down your “why.” Even a one-line goal keeps you from drifting.,future-focus,,1
712,6,6_37,37,"When you feel disappointed, what helps you stay grounded?",TRUE,NULL,7,Outside Looking In,OTHER,6_37_OTHER,Other,,,,,1
713,7,7_1,1,"Forgiveness isn’t a race. Fast, slow, or never—how you handle it is still a story worth telling.

Do you forgive fast, slow… or never?",FALSE,,1,"Forgive, for Real",A,7_1_A,A. Fast—I don’t like holding onto stuff.,A. Letting go quickly can be strength—or self-protection.,"Just ask yourself: “Did I forgive, or did I just fold?” Forgiveness should include you, too.",,,1
714,7,7_1,1,"Do you forgive fast, slow… or never?",FALSE,NULL,1,"Forgive, for Real",B,7_1_B,B. Slow. I need time.,B.  Real healing doesn’t rush. You get to take the time you need.,Try writing what you’d want to forgive—even if you’re not there yet. It helps you move.,,,1
715,7,7_1,1,"Do you forgive fast, slow… or never?",FALSE,NULL,1,"Forgive, for Real",C,7_1_C,C. I never forget—but I pretend I do.,C. That pretend peace still costs you.,You don’t have to act okay before you are okay. Try saying: “I’m still working on it.”,,,1
716,7,7_1,1,"Do you forgive fast, slow… or never?",FALSE,NULL,1,"Forgive, for Real",D,7_1_D,D. I hold grudges like they’re family heirlooms.,D. You’ve been hurt deeply—and that deserves space.,Start with this: “I don’t forgive them. But I’m letting myself move forward.” That’s real power.,,,1
717,7,7_1,1,"Do you forgive fast, slow… or never?",FALSE,NULL,1,"Forgive, for Real",OTHER,7_1_OTHER,Other,,,,,1
718,7,7_2,2,What helps you forgive someone?,TRUE,,1,"Forgive, for Real",A,7_2_A,A. Time and space.  I need to feel it on my own.,A. Forgiveness can’t be rushed—it unfolds.,Give yourself permission to feel before fixing. Forgiveness that’s forced isn’t real.,slow-release,,1
719,7,7_2,2,What helps you forgive someone?,TRUE,NULL,1,"Forgive, for Real",B,7_2_B,B. A real apology—and them actually changing.,B. Words are easy. Change is hard.,Watch their actions—not their promises. That’s where trust begins again.,earned-forgiveness,,1
720,7,7_2,2,What helps you forgive someone?,TRUE,NULL,1,"Forgive, for Real",C,7_2_C,C. Making peace through humor or shared chaos again.,C. Sometimes laughter sneaks in before closure does.,"If it feels natural, let that moment land. Connection can come before words.",reconnecting-energy,,1
721,7,7_2,2,What helps you forgive someone?,TRUE,NULL,1,"Forgive, for Real",D,7_2_D,D. Hearing their side—if it’s honest and real.,D. Understanding doesn’t excuse—but it can soften.,"Ask, “What were you trying to say back then?” It opens a space for truth.",context-matters,,1
722,7,7_2,2,What helps you forgive someone?,TRUE,NULL,1,"Forgive, for Real",E,7_2_E,E. Knowing they won’t have that kind of power again.,"E. Sometimes forgiveness is closing the door, not reopening it.",It’s okay to forgive without re-inviting. Let the peace be yours—not theirs.,protective-peace,,1
723,7,7_2,2,What helps you forgive someone?,TRUE,NULL,1,"Forgive, for Real",OTHER,7_2_OTHER,Other,,,,,1
724,7,7_3,3,Do you forgive yourself easily?,FALSE,,1,"Forgive, for Real",A,7_3_A,A. Not at all. I replay everything over and over.,A. The mind replays what the heart hasn’t released.,Try writing down the moment—and then what you’d tell a friend if it happened to them.,guilt-loop,,1
725,7,7_3,3,Do you forgive yourself easily?,FALSE,NULL,1,"Forgive, for Real",B,7_3_B,B. Eventually—once I understand why I did it.,B. Understanding turns regret into growth.,"Keep asking, “What was I feeling back then?” It helps you meet yourself with care, not blame.",insight-healing,,1
726,7,7_3,3,Do you forgive yourself easily?,FALSE,NULL,1,"Forgive, for Real",C,7_3_C,C. Only if someone I trust helps me see the good. ,C. Sometimes we borrow kindness from others until we can give it to ourselves.,Let one real compliment land. Don’t dodge it. That’s where healing starts.,mirrored-compassion,,1
727,7,7_3,3,Do you forgive yourself easily?,FALSE,NULL,1,"Forgive, for Real",D,7_3_D,D. Yes—because I’ve learned guilt only holds me back.,D. You’ve turned mistakes into momentum. That’s strength.,"Keep leading with truth, not punishment. You’re already becoming better—not broken.",forward-forgiver,,1
728,7,7_3,3,Do you forgive yourself easily?,FALSE,NULL,1,"Forgive, for Real",OTHER,7_3_OTHER,Other,,,,,1
729,7,7_4,4,What makes you feel like you’ve healed?,TRUE,,1,"Forgive, for Real",A,7_4_A,A. When I stop checking if they care anymore. ,A. Healing shows up when their silence no longer pulls at you.,Try noticing what you do care about now. That’s where your story turns forward.,detached-peace,,1
730,7,7_4,4,What makes you feel like you’ve healed?,TRUE,NULL,1,"Forgive, for Real",B,7_4_B,B. When I can talk about it without tearing up.,B. Your voice is steady now—but that doesn’t erase what you felt.,Tell it like it’s yours—not like it broke you. That shift? That’s healing.,steady-voice,,1
731,7,7_4,4,What makes you feel like you’ve healed?,TRUE,NULL,1,"Forgive, for Real",C,7_4_C,C. When I can laugh about it—just a little. ,C. A laugh doesn’t erase the past—it releases its grip.,"If you can laugh, you’ve already taken some power back.",humor-healed,,1
732,7,7_4,4,What makes you feel like you’ve healed?,TRUE,NULL,1,"Forgive, for Real",D,7_4_D,D. When I finally feel peace in my own story.,D. You’re no longer stuck on the worst page.,Let the story be yours—even the hard parts. That’s not forgetting. It’s authoring.,narrative-peace,,1
733,7,7_4,4,What makes you feel like you’ve healed?,TRUE,NULL,1,"Forgive, for Real",OTHER,7_4_OTHER,Other,,,,,1
734,7,7_5,5,"Imagine they’d actually listen.
No excuses. No eye rolls. Just… listening. 
[playlist:Hurt]

What would you say to the person who hurt you?",TRUE,,2,The Way Forward,A,7_5_A,A. You didn’t break me.  But you did leave a mark.,A. You’re not erased. You’re changed—and that’s worth saying.,You don’t have to prove you’re okay. Just name what happened. That’s enough.,scarred-not-shattered,,1
735,7,7_5,5,What would you say to the person who hurt you—if they actually listened?,TRUE,NULL,2,The Way Forward,B,7_5_B,B.  I wish you knew what it felt like on my side. ,B. They didn’t have to agree. But they should have cared.,"Start with naming it for yourself. Even if they never get it, you will.",unmet-empathy,,1
736,7,7_5,5,What would you say to the person who hurt you—if they actually listened?,TRUE,NULL,2,The Way Forward,C,7_5_C,C. I hope you will not do this to others. ,C. Some truths are said for the next person—not the past one.,"Speak it like a boundary: not as blame, but as a line you needed drawn.",future-boundary,,1
737,7,7_5,5,What would you say to the person who hurt you—if they actually listened?,TRUE,NULL,2,The Way Forward,D,7_5_D,D. I’m still healing—and promising not to be like you.,D. You’re not just recovering. You’re rebuilding differently.,"Let your strength be quiet if needed—but let it be yours, not their echo.",break-the-cycle,,1
738,7,7_5,5,What would you say to the person who hurt you—if they actually listened?,TRUE,NULL,2,The Way Forward,OTHER,7_5_OTHER,Other,,,,,1
739,7,7_6,6,What helps you move on from something that still stings?,TRUE,,2,The Way Forward,A,7_6_A,A. Giving it less space in my thoughts—on purpose. ,,,,,1
740,7,7_6,6,What helps you move on from something that still stings?,TRUE,NULL,2,The Way Forward,B,7_6_B,B. Talking it out until it stops controlling me. ,,,,,1
741,7,7_6,6,What helps you move on from something that still stings?,TRUE,NULL,2,The Way Forward,C,7_6_C,C. Rewriting the story so I don’t feel like the loser.,,,,,1
742,7,7_6,6,What helps you move on from something that still stings?,TRUE,NULL,2,The Way Forward,D,7_6_D,D. Letting it be part of my past—not my identity.,,,,,1
743,7,7_6,6,What helps you move on from something that still stings?,TRUE,NULL,2,The Way Forward,E,7_6_E,E. Doing something new that makes me feel strong again.,,,,,1
744,7,7_6,6,What helps you move on from something that still stings?,TRUE,NULL,2,The Way Forward,OTHER,7_6_OTHER,Other,,,,,1
745,7,7_7,7,What are the things you’ve done that helped you feel whole again?,TRUE,,2,The Way Forward,A,7_7_A,"A. I created something—from my pain, not just about it.",,,,,1
746,7,7_7,7,What are the things you’ve done that helped you feel whole again?,TRUE,NULL,2,The Way Forward,B,7_7_B,B. I reconnected with someone who reminded me of my worth.,,,,,1
747,7,7_7,7,What are the things you’ve done that helped you feel whole again?,TRUE,NULL,2,The Way Forward,C,7_7_C,C. I finally let myself cry—and didn’t apologize for it.,,,,,1
748,7,7_7,7,What are the things you’ve done that helped you feel whole again?,TRUE,NULL,2,The Way Forward,D,7_7_D,D. I helped someone else through their pain.,,,,,1
749,7,7_7,7,What are the things you’ve done that helped you feel whole again?,TRUE,NULL,2,The Way Forward,E,7_7_E,"E. I said out loud: I’m not the same, but I’m still me. ",,,,,1
750,7,7_7,7,What are the things you’ve done that helped you feel whole again?,TRUE,NULL,2,The Way Forward,OTHER,7_7_OTHER,Other,,,,,1
751,8,8_1,1,"“Your self-worth is determined by you. You don’t have to depend on someone telling you who you are.” - bell hooks
What do you want to believe about yourself—even on tough days?",TRUE,,1,I Know Who I Am,A,8_1_A,"A. That I still matter, even when it’s hard to see it today.",A. Yes. Your worth doesn’t disappear. You matter—full stop.,Keep repeating that truth to yourself until you feel it in your bones.,self-worth,,1
752,8,8_1,1,What do you want to believe about yourself—even on tough days?,TRUE,NULL,1,I Know Who I Am,B,8_1_B,B. That I’m stronger than one bad moment.,"B. You are. And this is how strength grows—quietly, moment by moment.","Every time you keep going, you prove it again. Let this moment be proof.",resilience,,1
753,8,8_1,1,What do you want to believe about yourself—even on tough days?,TRUE,NULL,1,I Know Who I Am,C,8_1_C,C. That I’ll grow into someone I’m proud of. ,C. That hope is your compass. And it’s already pointing forward.,That hope isn’t just a wish—it’s your direction. Keep moving toward it.,hopeful-becoming,,1
754,8,8_1,1,What do you want to believe about yourself—even on tough days?,TRUE,NULL,1,I Know Who I Am,OTHER,8_1_OTHER,Other,,,,,1
755,8,8_2,2,"Many teens feel: “When the jokes stop, I can finally just be chill around them.”
What’s something you wish people would stop teasing you about?",TRUE,,1,I Know Who I Am,A,8_2_A,"A. My body, my voice, or how I look",A.  That kind of teasing sticks—it’s not just noise.,Say it once: “I talk like Me. I look like Me.” Then leave it there. (Power doesn’t mean yelling. It means knowing.),,,1
756,8,8_2,2,What’s something you wish people would stop teasing you about?,TRUE,NULL,1,I Know Who I Am,B,8_2_B,B. My clothes or the things I like,B.  Style isn’t a joke. It’s expression.,"If they mock it, say, “You clearly noticed.” Then move. (Let them feel weird for caring so much.)",,,1
757,8,8_2,2,What’s something you wish people would stop teasing you about?,TRUE,NULL,1,I Know Who I Am,C,8_2_C,C. Where I’m from or what my name is,C.  That’s not teasing. That’s erasing.,One line sets the boundary: “That’s part of who I Am. Don’t mess with it.” (You don’t owe explanations—just truth.),,,1
758,8,8_2,2,What’s something you wish people would stop teasing you about?,TRUE,NULL,1,I Know Who I Am,D,8_2_D,D. Nothing. No one ever teased me. ,"D, That’s great. Everyone deserves that kind of peace.",,,,1
759,8,8_2,2,What’s something you wish people would stop teasing you about?,TRUE,NULL,1,I Know Who I Am,OTHER,8_2_OTHER,Other,,,,,1
760,8,8_3,3,"“When someone crosses the line, your body knows it—even if your face says nothing.” 
[playlist:Believe]

What’s your go-to move when someone crosses the line?",FALSE,,1,I Know Who I Am,A,8_3_A,A.  Fake laugh and disappear,A.  You played it cool—but you still felt it.,Write down what you wish you’d said. You’re not weak—just delayed. Bonus tip: This turns into fuel for your future confidence bank. ,,,1
761,8,8_3,3,What’s your go-to move when someone crosses the line?,FALSE,NULL,1,I Know Who I Am,B,8_3_B,B.  Clap back,B. You found your voice. That’s powerful.,"Next time, ask yourself: “Am I defending myself—or just trying to win?” Real power doesn’t always need an audience.",,,1
762,8,8_3,3,What’s your go-to move when someone crosses the line?,FALSE,NULL,1,I Know Who I Am,C,8_3_C,C. Act like it didn’t bother you,C.  That quiet loop? You’re not alone.,Tell a friend—or even a journal—what happened. Saying it out loud helps you stop carrying it alone.,,,1
763,8,8_3,3,What’s your go-to move when someone crosses the line?,FALSE,NULL,1,I Know Who I Am,D,8_3_D,D.  Shut down and try not to cry,D. Holding it in doesn’t mean you’re okay.,"Try saying just one sentence: “That was not okay.” Even to yourself. Your feelings deserve a voice, too.",,,1
764,8,8_3,3,What’s your go-to move when someone crosses the line?,FALSE,NULL,1,I Know Who I Am,OTHER,8_3_OTHER,Other,,,,,1
765,8,8_4,4,You get one line to shut down a hater—what is it?,FALSE,,1,I Know Who I Am,A,8_4_A,A. “You good? You seem… pressed. ”,,,,,1
766,8,8_4,4,You get one line to shut down a hater—what is it?,FALSE,NULL,1,I Know Who I Am,B,8_4_B,"B. “Thanks for the feedback, I’ll file it under ‘Who Asked?’”",,,,,1
767,8,8_4,4,You get one line to shut down a hater—what is it?,FALSE,NULL,1,I Know Who I Am,C,8_4_C,C. “I hope your day gets better. You clearly need it.”,,,,,1
768,8,8_4,4,You get one line to shut down a hater—what is it?,FALSE,NULL,1,I Know Who I Am,D,8_4_D,D. “Be honest—do you rehearse this in the mirror?”,,,,,1
769,8,8_4,4,You get one line to shut down a hater—what is it?,FALSE,NULL,1,I Know Who I Am,OTHER,8_4_OTHER,Other,,,,,1
770,8,8_5,5,"1 in 5 teens experienced bullying. 
You see someone being physically bullied in the hallway—like shoved, blocked, or grabbed. What do you do?",FALSE,,2,Someone Has to Do Something,A,8_5_A,A. I act like I didn’t notice and keep walking.,A. You were just glad it wasn’t you this time. That’s human—but it still doesn’t feel good.,Power’s complicated. Try asking: “If this were me—what would I hope someone else would do?” Even small actions matter. Get an adult to help if you can't.,self-protection,,1
771,8,8_5,5,"You see someone being physically bullied in the hallway—like shoved, blocked, or grabbed. What do you do?",FALSE,NULL,2,Someone Has to Do Something,B,8_5_B,B. I wanted to help but froze. ,B. Freezing isn’t failure. Your brain saw danger—and hit pause. That’s normal.,"If you wish you had done something, hold onto that. Next time, even shouting for help is action. Get an adult to help if you can't. ", withdrawal-intentional,,1
772,8,8_5,5,"You see someone being physically bullied in the hallway—like shoved, blocked, or grabbed. What do you do?",FALSE,NULL,2,Someone Has to Do Something,C,8_5_C,C. I run to get help or report it.,C. You got help fast. That’s not a small thing—it might’ve stopped real harm.,You don’t have to solve everything yourself. Knowing when to bring in backup is real strength.,protective-action,,1
773,8,8_5,5,"You see someone being physically bullied in the hallway—like shoved, blocked, or grabbed. What do you do?",FALSE,NULL,2,Someone Has to Do Something,D,8_5_D,D. I step in to stop it.,"D. That’s brave—and risky. If you’re strong and confident, it might work. Just make sure you’re safe too.",Think about when to act with someone—like a friend or adult—rather than alone. ,direct-intervention,,1
774,8,8_5,5,"You see someone being physically bullied in the hallway—like shoved, blocked, or grabbed. What do you do?",FALSE,NULL,2,Someone Has to Do Something,OTHER,8_5_OTHER,Other,,,,,1
775,8,8_6,6,"If you see someone being verbally bullied, what do you do?",FALSE,,2,Someone Has to Do Something,A,8_6_A,A. I froze and hoped someone else would say something.,A. That moment of fear is real. You’re not weak—you’re human.,"Get an adult to help. Even if you didn’t act this time, you can still support the person afterward—or prepare for next time.",hidden-hurt,,1
776,8,8_6,6,"If you see someone being verbally bullied, what do you do?",FALSE,NULL,2,Someone Has to Do Something,B,8_6_B,B. I would make a joke to change the topic or defuse the tension.,B. Humor can be a shield—or a bridge.,Make sure your joke doesn’t become part of the harm. Use your gift to protect. Get an adult to help if your joke did not work. ,deflector,,1
777,8,8_6,6,"If you see someone being verbally bullied, what do you do?",FALSE,NULL,2,Someone Has to Do Something,C,8_6_C,"C. I would say, ‘Hey, that’s not okay,’ even if I were scared. ",C. That took courage. You spoke up when it mattered.,You don’t need perfect words. Just your voice. Get an adult to help if you could not stop the bully. ,brave-confrontation,,1
778,8,8_6,6,"If you see someone being verbally bullied, what do you do?",FALSE,NULL,2,Someone Has to Do Something,OTHER,8_6_OTHER,Other,,,,,1
779,8,8_7,7,"Let’s say someone starts physically bullying you—like shoving, hitting, or threatening you. What do you think you’d do?",FALSE,,2,Someone Has to Do Something,A,8_7_A,A. I’d freeze and just hope it stops—or that someone else steps in.,"A. Freezing doesn’t mean you failed—it means you were scared, and that’s okay.","You still deserve safety. Tell someone who can help ASAP—it’s not too late. And if you’re ever in the safe position to help someone else, they’re hoping for you, too.",fear-freeze,,1
780,8,8_7,7,"Let’s say someone starts physically bullying you—like shoving, hitting, or threatening you. What do you think you’d do?",FALSE,NULL,2,Someone Has to Do Something,B,8_7_B,B. I’d dodge or block them and just get away.,B. That’s not weakness. That’s survival. You did the right thing.,Getting away was smart. Reporting it is how you protect yourself for the long run.,self-protection,,1
781,8,8_7,7,"Let’s say someone starts physically bullying you—like shoving, hitting, or threatening you. What do you think you’d do?",FALSE,NULL,2,Someone Has to Do Something,C,8_7_C,"C. I’d take a deep breath, stare at them, and shout, “Stop!” Then I’d get away.",C. That took serious courage. You protected your body and your voice.,You don’t have to be brave alone. Telling someone is the next step toward real safety.,boundary + escape,,1
782,8,8_7,7,"Let’s say someone starts physically bullying you—like shoving, hitting, or threatening you. What do you think you’d do?",FALSE,NULL,2,Someone Has to Do Something,OTHER,8_7_OTHER,Other,,,,,1
783,8,8_8,8,"If someone’s byllied you—insulting, mocking, or spreading rumors. How would you respond?",FALSE,,2,Someone Has to Do Something,A,8_8_A,A. I would act super nice so they won’t talk about me again.,A. You’re trying to stay safe—but changing yourself for someone cruel shouldn’t be the cost.,You don’t have to earn kindness from anyone. You already deserve it. Tell someone who can help stop this.,,,1
784,8,8_8,8,"If someone’s byllied you—insulting, mocking, or spreading rumors. How would you respond?",FALSE,NULL,2,Someone Has to Do Something,B,8_8_B,B. I would freeze and don’t know what to say—and wish someone else would speak up.,B. Freezing means you’re overwhelmed. That’s normal.,"You still deserve support. Even if you couldn’t speak up then, you can still tell someone now. And if you ever see it happen to someone else, you know how much it helps when someone finds their voice.",,,1
785,8,8_8,8,"If someone’s byllied you—insulting, mocking, or spreading rumors. How would you respond?",FALSE,NULL,2,Someone Has to Do Something,C,8_8_C,C. I would make a joke to change the subject so no one sees I’m upset.,C. Hiding behind a laugh doesn’t mean you’re okay—it just means you’re trying to cope.,"You’re quick and clever—but your feelings still matter. Tell someone you trust, even if it’s hard to start.",humor-defense,,1
786,8,8_8,8,"If someone’s byllied you—insulting, mocking, or spreading rumors. How would you respond?",FALSE,NULL,2,Someone Has to Do Something,D,8_8_D,"D. I'd say, “I am above that!” or call them out in front of others.",D. That kind of confidence takes guts—especially in front of people.,"You don’t need to fight to show strength. But if it keeps happening, bring someone in to back you up.",assertive-response,,1
787,8,8_8,8,"If someone’s byllied you—insulting, mocking, or spreading rumors. How would you respond?",FALSE,NULL,2,Someone Has to Do Something,OTHER,8_8_OTHER,Other,,,,,1
788,8,8_9,9,If someone left a mean comment on your post... what would you do?,FALSE,,2,Someone Has to Do Something,A,8_9_A,"A. I’d read it over and over, feeling awful.",A. It’s hard not to replay cruelty. It sticks.,"Take a screen shot and report. Get it out—write it down, or talk to someone who makes you feel safe. Then choose: spend today hurting… or start building something better. You only get this day once.",rumination-hurt,,1
789,8,8_9,9,If someone left a mean comment on your post... what would you do?,FALSE,NULL,2,Someone Has to Do Something,B,8_9_B,B. I’d delete it—but it would still hurt.,B.  Taking it down helps protect you—but pain doesn’t vanish just because the post does.,Take a screen shot and report. Talk to someone you trust. Shame shrinks when it’s spoken.,private-pain,,1
790,8,8_9,9,If someone left a mean comment on your post... what would you do?,FALSE,NULL,2,Someone Has to Do Something,C,8_9_C,"C. I’d pretend I don’t care, but it gets to me. ",C. That’s a quiet kind of bravery—hiding pain to survive. But you don’t have to carry it silently.,Try replacing the comment in your mind with something true. Something kind. Something that’s yours. Take a screen shot and report. ,masking,,1
791,8,8_9,9,If someone left a mean comment on your post... what would you do?,FALSE,NULL,2,Someone Has to Do Something,D,8_9_D,D. I’d clap back or report it.,D. Standing up for yourself is strong. Just make sure it’s safe—for your mind and your heart.,Use your voice wisely. You don’t owe anyone a reply—but you do owe yourself protection. And never be afraid to block or take a screen shot and report.,defensive-action,,1
792,8,8_9,9,If someone left a mean comment on your post... what would you do?,FALSE,NULL,2,Someone Has to Do Something,OTHER,8_9_OTHER,Other,,,,,1
793,8,8_10,10,"What if someone made fun of your parent—how they look, talk, or what they do?",TRUE,,2,Someone Has to Do Something,A,8_10_A,"A. I’d feel furious, but I wouldn’t know what to say.",A. That mix of rage and silence is real—and painful.,"It’s okay to take your time finding the right words. ""Say what you want—I’m proud of my parents."" or “Making fun of someone’s parents? That says more about you than them.”",frozen-anger,,1
794,8,8_10,10,"What if someone made fun of your parent—how they look, talk, or what they do?",TRUE,NULL,2,Someone Has to Do Something,B,8_10_B,"B. I’d feel ashamed, even though I know I shouldn’t.",B. Sometimes we carry pain that is more than our own.,Remind yourself: Their insult doesn’t define your family’s worth. “You don’t know my parents. And your opinion doesn’t shrink what they’ve achieved.”,misplaced-shame,,1
795,8,8_10,10,"What if someone made fun of your parent—how they look, talk, or what they do?",TRUE,NULL,2,Someone Has to Do Something,C,8_10_C,"C. I’d defend them, even if it made things worse. ",C. That loyalty speaks volumes. You stand by love.,“Say what you want—I’m proud of my parents.” or “Making fun of someone’s parents? That says more about you than them.”,loyal,,1
796,8,8_10,10,"What if someone made fun of your parent—how they look, talk, or what they do?",TRUE,NULL,2,Someone Has to Do Something,D,8_10_D,D. I’d laugh it off so they don’t see me hurt.,D. It’s brave to keep your cool—but that doesn’t mean it didn’t cut.,"“Wow, cool joke. Got anything that doesn’t punch down?” Later, give space for the part of you that *did* feel hurt. That part deserves care.",cover-up,,1
797,8,8_10,10,"What if someone made fun of your parent—how they look, talk, or what they do?",TRUE,NULL,2,Someone Has to Do Something,E,8_10_E,E. I’d carry it for days. It hurts deep.,E. That kind of wound doesn’t fade fast—and that’s okay.,"""They don’t know our story. But I do. And I’d choose my parent every time.""  Write it out, draw it, or tell someone. Let it live outside of you.",lingering-sadness,,1
798,8,8_10,10,"What if someone made fun of your parent—how they look, talk, or what they do?",TRUE,NULL,2,Someone Has to Do Something,OTHER,8_10_OTHER,Other,,,,,1
799,8,8_11,11,What’s your villain origin story?,TRUE,,1,I Know Who I Am,A,8_11_A,A. Someone said “calm down” when I was calm.,,,,,1
800,8,8_11,11,What’s your villain origin story?,TRUE,NULL,1,I Know Who I Am,B,8_11_B,B. I wore my best outfit and no one noticed. ,,,,,1
801,8,8_11,11,What’s your villain origin story?,TRUE,NULL,1,I Know Who I Am,C,8_11_C,C. I shared my fries—and they didn’t share back.,,,,,1
802,8,8_11,11,What’s your villain origin story?,TRUE,NULL,1,I Know Who I Am,D,8_11_D,D. I was too nice for too long. That era’s over.,,,,,1
803,8,8_11,11,What’s your villain origin story?,TRUE,NULL,1,I Know Who I Am,OTHER,8_11_OTHER,Other,,,,,1
804,8,8_12,12,"If someone tries to bring drama, what’s your signature move?",FALSE,,1,I Know Who I Am,A,8_12_A,A.  Laugh and walk away,,,,,1
805,8,8_12,12,"If someone tries to bring drama, what’s your signature move?",FALSE,NULL,1,I Know Who I Am,B,8_12_B,B. “You done?” with one eyebrow raised,,,,,1
806,8,8_12,12,"If someone tries to bring drama, what’s your signature move?",FALSE,NULL,1,I Know Who I Am,C,8_12_C,"C. Screenshot, send to group chat, move on",,,,,1
807,8,8_12,12,"If someone tries to bring drama, what’s your signature move?",FALSE,NULL,1,I Know Who I Am,D,8_12_D,D. Silence so loud it echoes,,,,,1
808,8,8_12,12,"If someone tries to bring drama, what’s your signature move?",FALSE,NULL,1,I Know Who I Am,OTHER,8_12_OTHER,Other,,,,,1
